m,d,a,psi,rho,mu,theta_H,level_sum,gdp,u_C,s_L
0.2,0.4,0.3,0.5,0.5,0.04,0.25,4,3.1677652078214713,3.3816716799946516,58.826080214673084
0.2,0.4,0.3,0.5,0.5,0.04,0.5,5,3.2969247675715074,3.2889832841330846,58.818720282590164
0.2,0.4,0.3,0.5,0.25,0.17,0.1,2,3.8962546612376414,3.268864269661669,58.092368166932594
0.2,0.4,0.3,0.5,0.25,0.17,0.25,3,4.084539124713649,3.1185376302590693,58.08152708527435
0.2,0.4,0.3,0.5,0.25,0.17,0.5,4,4.200076908734673,3.024921307465145,58.074882946288795
0.2,0.4,0.3,0.5,0.25,0.08,0.1,3,3.787580704996074,3.542794915949081,58.098633085542794
0.2,0.4,0.3,0.5,0.25,0.08,0.25,4,4.010831025251993,3.3673239383862352,58.085769061662
0.2,0.4,0.3,0.5,0.25,0.08,0.5,5,4.156338840949503,3.248769545610638,58.07739741327259
0.2,0.4,0.3,0.5,0.25,0.04,0.1,4,3.6707221091271114,3.8187104620786894,58.10537611548901
0.2,0.4,0.3,0.5,0.25,0.04,0.25,5,3.902699944498589,3.650258336247884,58.09199678082815
0.2,0.4,0.3,0.5,0.25,0.04,0.5,6,4.060833949685838,3.528610036163076,58.08289106133972
0.2,0.4,0.3,0.5,0.0,0.17,0.1,3,4.652944217209232,3.4258918684954134,57.35444562812182
0.2,0.4,0.3,0.5,0.0,0.17,0.25,4,4.894083102779767,3.2268517743224994,57.34042191384562
0.2,0.4,0.3,0.5,0.0,0.17,0.5,5,5.040968003670376,3.1030652572503814,57.33189318727286
0.2,0.4,0.3,0.5,0.0,0.08,0.1,4,4.511043256956726,3.7845318261305376,57.362710994677236
0.2,0.4,0.3,0.5,0.0,0.08,0.25,5,4.781888389727906,3.5621355463513282,57.34694328748705
0.2,0.4,0.3,0.5,0.0,0.08,0.5,6,4.957680302047196,3.4109476381563564,57.33672794953926
0.2,0.4,0.3,0.5,0.0,0.04,0.1,5,4.347227641037876,4.150226120896149,57.37226480440434
0.2,0.4,0.3,0.5,0.0,0.04,0.25,6,4.615194985945847,3.9464308987373395,57.35664348562904
0.2,0.4,0.3,0.5,0.0,0.04,0.5,7,4.795467705945344,3.799166927789787,57.34615366468571
0.2,0.4,0.3,0.75,0.5,0.17,0.1,2,3.682290073922778,3.2311681705311157,58.29766084575265
0.2,0.4,0.3,0.75,0.5,0.17,0.25,3,3.8568019990292246,3.09304612208794,58.28764079685709
0.2,0.4,0.3,0.75,0.5,0.17,0.5,4,3.9642423604978827,3.006882266923417,58.28147900872794
0.2,0.4,0.3,0.75,0.5,0.08,0.1,3,3.581219913560396,3.4839617814275448,58.30347066014786
0.2,0.4,0.3,0.75,0.5,0.08,0.25,4,3.7913041019283833,3.3208496747860567,58.29139983330218
0.2,0.4,0.3,0.75,0.5,0.08,0.5,5,3.928384622164516,3.210850234868734,58.28353487077398
0.2,0.4,0.3,0.75,0.5,0.04,0.1,4,3.475641932002538,3.736533849013806,58.30954478889978
0.2,0.4,0.3,0.75,0.5,0.04,0.25,5,3.696854628110957,3.577970821406403,58.296824031928466
0.2,0.4,0.3,0.75,0.5,0.04,0.5,6,3.848178999193741,3.4635631762439374,58.28813556941097
0.2,0.4,0.3,0.75,0.25,0.17,0.1,3,4.8171827617807805,3.4664676989542196,57.190900997856566
0.2,0.4,0.3,0.75,0.25,0.17,0.25,4,5.070990037083001,3.2553336667413024,57.17610789144176
0.2,0.4,0.3,0.75,0.25,0.17,0.5,5,5.225422085231535,3.123980682837856,57.1671218317394
0.2,0.4,0.3,0.75,0.25,0.08,0.1,4,4.6665294612166175,3.846006827325401,57.19969632281019
0.2,0.4,0.3,0.75,0.25,0.08,0.25,5,4.948134424962358,3.6125426538536085,57.18326467701614
0.2,0.4,0.3,0.75,0.25,0.08,0.5,6,5.130709638847897,3.453655624646472,57.17263159815455
0.2,0.4,0.3,0.75,0.25,0.04,0.1,5,4.490927387881705,4.232918151598473,57.209961893721804
0.2,0.4,0.3,0.75,0.25,0.04,0.25,6,4.76648140870255,4.021227869182995,57.1938597948138
0.2,0.4,0.3,0.75,0.25,0.04,0.5,7,4.951294072619028,3.86832014330792,57.183080526118644
0.2,0.4,0.3,0.75,0.0,0.17,0.1,4,5.950912431384769,3.7309908168595287,56.07841716751201
0.2,0.4,0.3,0.75,0.0,0.17,0.25,5,6.282795635057248,3.4422150944339003,56.05878906909768
0.2,0.4,0.3,0.75,0.0,0.17,0.5,6,6.481979622983469,3.2633632350471675,56.0470342247972
0.2,0.4,0.3,0.75,0.0,0.08,0.1,5,5.736926385458974,4.248973162521144,56.09110060336876
0.2,0.4,0.3,0.75,0.0,0.08,0.25,6,6.0822394243346345,3.946694564062761,56.070643988803596
0.2,0.4,0.3,0.75,0.0,0.08,0.5,7,6.303300872854112,3.7409958385261697,56.05757808088762
0.2,0.4,0.3,0.75,0.0,0.04,0.1,6,5.476876881112469,4.776046392967975,56.106543973312874
0.2,0.4,0.3,0.75,0.0,0.04,0.25,7,5.7956188922271945,4.516471134645748,56.08761957793546
0.2,0.4,0.3,0.75,0.0,0.04,0.5,8,6.005442995201915,4.329856884207863,56.075188528764784
0.2,0.4,0.3,0.9,0.5,0.17,0.1,3,4.0079445905130795,3.2984120106366914,57.97899230577104
0.2,0.4,0.3,0.9,0.5,0.17,0.25,4,4.206079303172627,3.1391643048187636,57.9675659384316
0.2,0.4,0.3,0.9,0.5,0.17,0.5,5,4.327759727144831,3.0398101270215245,57.9605578927618
0.2,0.4,0.3,0.9,0.5,0.08,0.1,4,3.8937005278191217,3.5871805797556506,57.98558920853672
0.2,0.4,0.3,0.9,0.5,0.08,0.25,5,4.125842289772597,3.4031575230452624,57.97219093652585
0.2,0.4,0.3,0.9,0.5,0.08,0.5,6,4.277275660309687,3.2785029686288527,57.96346461437063
0.2,0.4,0.3,0.9,0.5,0.04,0.1,5,3.7693413883831184,3.878205078766022,57.99277726745504
0.2,0.4,0.3,0.9,0.5,0.04,0.25,6,4.008183199137116,3.7032191118067903,57.978978534068546
0.2,0.4,0.3,0.9,0.5,0.04,0.5,7,4.170754080860761,3.5767673240042583,57.96960176816259
0.2,0.4,0.3,0.9,0.25,0.17,0.1,4,5.369308042306553,3.5945421245806886,56.64820202241134
0.2,0.4,0.3,0.9,0.25,0.17,0.25,5,5.662037382771112,3.3453786963565517,56.631017213846825
0.2,0.4,0.3,0.9,0.25,0.17,0.5,6,5.83904680416798,3.1906211951882395,56.62064558414416
0.2,0.4,0.3,0.9,0.25,0.08,0.1,5,5.189043557173401,4.041291809580338,56.65880490034749
0.2,0.4,0.3,0.9,0.25,0.08,0.25,6,5.503016089112034,3.7735609626096824,56.64034756068538
0.2,0.4,0.3,0.9,0.25,0.08,0.5,7,5.705416661343055,3.591185106953569,56.628474086314625
0.2,0.4,0.3,0.9,0.25,0.04,0.1,6,4.973498755219574,4.496735053969133,56.67150337631877
0.2,0.4,0.3,0.9,0.25,0.04,0.25,7,5.271314820559003,4.260973173637651,56.653963901554036
0.2,0.4,0.3,0.9,0.25,0.04,0.5,8,5.469119016804402,4.091014099290674,56.642337981365806
0.2,0.4,0.3,0.9,0.0,0.17,0.1,5,6.728209010857844,3.933057776486319,55.30927124226089
0.2,0.4,0.3,0.9,0.0,0.17,0.25,6,7.113708822009368,3.5879456587938923,55.286246592013676
0.2,0.4,0.3,0.9,0.0,0.17,0.5,7,7.342795133896818,3.3749811404176855,55.2725976357221
0.2,0.4,0.3,0.9,0.0,0.08,0.1,6,6.462720197854166,4.552277671732381,55.325169511981564
0.2,0.4,0.3,0.9,0.0,0.08,0.25,7,6.848975849949235,4.203098813042013,55.302050574507724
0.2,0.4,0.3,0.9,0.0,0.08,0.5,8,7.093978894260489,3.966158679425965,55.28742327049525
0.2,0.4,0.3,0.9,0.0,0.04,0.1,7,6.137596887910557,5.177882729382037,55.344685229872795
0.2,0.4,0.3,0.9,0.0,0.04,0.25,8,6.483147272110701,4.886548514546081,55.32394507123654
0.2,0.4,0.3,0.9,0.0,0.04,0.5,9,6.7083289339584296,4.678152882842097,55.31046054633588
0.2,0.4,0.45,0.5,0.5,0.17,0.1,2,3.8688128481275452,3.1807589779243814,58.95821784405201
0.2,0.4,0.45,0.5,0.5,0.17,0.25,3,4.024243259285254,3.059927358564365,58.949449841935596
0.2,0.4,0.45,0.5,0.5,0.17,0.5,4,4.12102231551863,2.983883673426109,58.943996099019145
0.2,0.4,0.45,0.5,0.5,0.08,0.1,3,3.777217839523561,3.403184249200754,58.96339008801933
0.2,0.4,0.45,0.5,0.5,0.08,0.25,4,3.968291207824559,3.258336614862468,58.9526048649057
0.2,0.4,0.45,0.5,0.5,0.08,0.5,5,4.093607774892094,3.1606575088578954,58.94554053601563
0.2,0.4,0.45,0.5,0.5,0.04,0.1,4,3.6871269503403026,3.6203392416655307,58.96848121491679
0.2,0.4,0.45,0.5,0.5,0.04,0.25,5,3.892066005502559,3.4769950783757073,58.956905392534395
0.2,0.4,0.45,0.5,0.5,0.04,0.5,6,4.033294550554123,3.3736663099216386,58.9489395946253
0.2,0.4,0.45,0.5,0.25,0.17,0.1,3,4.636440222694871,3.3294827447421014,58.22237783252655
0.2,0.4,0.45,0.5,0.25,0.17,0.25,4,4.845491831933435,3.1613952936362892,58.21046418689274
0.2,0.4,0.45,0.5,0.25,0.17,0.5,5,4.974341100415702,3.0560642952567716,58.203131332218916
0.2,0.4,0.45,0.5,0.25,0.08,0.1,4,4.5160119952244,3.632086613829884,58.22925018351724
0.2,0.4,0.45,0.5,0.25,0.08,0.25,5,4.75791198034452,3.4399872014479693,58.21545279604191
0.2,0.4,0.45,0.5,0.25,0.08,0.5,6,4.916081295739705,3.3094126833421473,58.20644596098422
0.2,0.4,0.45,0.5,0.25,0.04,0.1,5,4.384393186661262,3.9358222117525625,58.23676890275562
0.2,0.4,0.45,0.5,0.25,0.04,0.25,6,4.630879316990555,3.754838433852401,58.22269502154618
0.2,0.4,0.45,0.5,0.25,0.04,0.5,7,4.7985721517749935,3.623995084543325,58.21313632006071
0.2,0.4,0.45,0.5,0.0,0.17,0.1,4,5.404113829693924,3.4910018952553865,57.48391865490814
0.2,0.4,0.45,0.5,0.0,0.17,0.25,5,5.666297910244489,3.2733699019328837,57.46882684111449
0.2,0.4,0.45,0.5,0.0,0.17,0.5,6,5.826283799901155,3.1375214870006816,57.45963351055771
0.2,0.4,0.45,0.5,0.0,0.08,0.1,5,5.248508981047162,3.8799370371497366,57.492890787646814
0.2,0.4,0.45,0.5,0.0,0.08,0.25,6,5.537065011483877,3.64117094802954,57.47626171603449
0.2,0.4,0.45,0.5,0.0,0.08,0.5,7,5.72441541285913,3.4783749998814075,57.46548583380601
0.2,0.4,0.45,0.5,0.0,0.04,0.1,6,5.067803243050317,4.274224904379733,57.503324510878414
0.2,0.4,0.45,0.5,0.0,0.04,0.25,7,5.348465989149687,4.059031107825403,57.48712598921543
0.2,0.4,0.45,0.5,0.0,0.04,0.5,8,5.5366059106318755,3.903678698882222,57.4762881423914
0.2,0.4,0.45,0.75,0.5,0.17,0.1,3,4.333029667867705,3.2608972069138287,58.51887739122512
0.2,0.4,0.45,0.75,0.5,0.17,0.25,4,4.518548373381437,3.113961973362391,58.508348379065936
0.2,0.4,0.45,0.75,0.5,0.17,0.5,5,4.6330941324906005,3.021957566134547,58.50185539352205
0.2,0.4,0.45,0.75,0.5,0.08,0.1,4,4.22600303973355,3.5278414624339596,58.52495893023022
0.2,0.4,0.45,0.75,0.5,0.08,0.25,5,4.446401136770017,3.3562510650252806,58.51244115086348
0.2,0.4,0.45,0.75,0.5,0.08,0.5,6,4.590551348224348,3.240099792218635,58.50426620455674
0.2,0.4,0.45,0.75,0.5,0.04,0.1,5,4.112986352275261,3.794307436053859,58.53138665375894
0.2,0.4,0.45,0.75,0.5,0.04,0.25,6,4.342701381752478,3.6290849487273804,58.518328082079876
0.2,0.4,0.45,0.75,0.5,0.04,0.5,7,4.499779906704204,3.5097371885796846,58.509412844423636
0.2,0.4,0.45,0.75,0.25,0.17,0.1,4,5.484781079685486,3.49968712052394,57.41176942355689
0.2,0.4,0.45,0.75,0.25,0.17,0.25,5,5.7501292067239085,3.279056905941962,57.39648144549654
0.2,0.4,0.45,0.75,0.25,0.17,0.5,6,5.9117027314447235,3.1415674735824566,57.38718851866116
0.2,0.4,0.45,0.75,0.25,0.08,0.1,5,5.326493423221645,3.8946977825473064,57.4209048382349
0.2,0.4,0.45,0.75,0.25,0.08,0.25,6,5.6179966262196235,3.652881333213826,57.404090121949004
0.2,0.4,0.45,0.75,0.25,0.08,0.5,7,5.806991943700357,3.488106028634239,57.393209589194825
0.2,0.4,0.45,0.75,0.25,0.04,0.1,6,5.14153673725124,4.296211107794164,57.4315943501006
0.2,0.4,0.45,0.75,0.25,0.04,0.25,7,5.424412884875585,4.078687456432828,57.4152521269066
0.2,0.4,0.45,0.75,0.25,0.04,0.5,8,5.613789159062543,3.9216683928896656,57.404332537280666
0.2,0.4,0.45,0.75,0.0,0.17,0.1,5,6.635890842257175,3.76771259816811,56.2988682186374
0.2,0.4,0.45,0.75,0.0,0.17,0.25,6,6.979821345054771,3.468881357314605,56.278760517993746
0.2,0.4,0.45,0.75,0.0,0.17,0.5,7,7.186172630430709,3.2836862677642653,56.26672288771102
0.2,0.4,0.45,0.75,0.0,0.08,0.1,6,6.412566755799931,4.3021049501530735,56.31195452062663
0.2,0.4,0.45,0.75,0.0,0.08,0.25,7,6.76754572474032,3.991644524780389,56.29116453335439
0.2,0.4,0.45,0.75,0.0,0.08,0.5,8,6.99459512511047,3.780368809525856,56.27789801922377
0.2,0.4,0.45,0.75,0.0,0.04,0.1,7,6.141434252015476,4.844117138040974,56.327873967317664
0.2,0.4,0.45,0.75,0.0,0.04,0.25,8,6.466974064002584,4.579163103372262,56.3087642042566
0.2,0.4,0.45,0.75,0.0,0.04,0.5,9,6.680905229728995,4.388887708926094,56.296233319279644
0.2,0.4,0.45,0.9,0.5,0.17,0.1,4,4.611684837041041,3.310942836821187,58.25481439677298
0.2,0.4,0.45,0.9,0.5,0.17,0.25,5,4.815190165788752,3.1479699611016168,58.243222829737284
0.2,0.4,0.45,0.9,0.5,0.17,0.5,6,4.940279134102044,3.046170314686357,58.23610739080443
0.2,0.4,0.45,0.9,0.5,0.08,0.1,5,4.494322657024297,3.6057139765565793,58.261508081211645
0.2,0.4,0.45,0.9,0.5,0.08,0.25,6,4.731611564544602,3.4181303707459523,58.24798109081241
0.2,0.4,0.45,0.9,0.5,0.08,0.5,7,4.886495715638017,3.2909258036938596,58.23916586295298
0.2,0.4,0.45,0.9,0.5,0.04,0.1,6,4.36615016892774,3.902618378001119,58.26882569102266
0.2,0.4,0.45,0.9,0.5,0.04,0.25,7,4.609345117111463,3.7248654712807383,58.2549477784583
0.2,0.4,0.45,0.9,0.5,0.04,0.5,8,4.774808407941511,3.596404690257049,58.24552142043543
0.2,0.4,0.45,0.9,0.25,0.17,0.1,5,5.993817200552765,3.6089358284687867,56.923899955901945
0.2,0.4,0.45,0.9,0.25,0.17,0.25,6,6.292639054990534,3.3556633259834543,56.90657205225871
0.2,0.4,0.45,0.9,0.25,0.17,0.5,7,6.473341210824657,3.1982953031813777,56.89611385230702
0.2,0.4,0.45,0.9,0.25,0.08,0.1,6,5.809286904099009,4.062361670617854,56.93462131269788
0.2,0.4,0.45,0.9,0.25,0.08,0.25,7,6.128650797262325,3.7910631446874934,56.91607612822719
0.2,0.4,0.45,0.9,0.25,0.08,0.5,8,6.334479563593987,3.606231689243785,56.9041491632877
0.2,0.4,0.45,0.9,0.25,0.04,0.1,7,5.588577963277497,4.52408494167505,56.94746574578846
0.2,0.4,0.45,0.9,0.25,0.04,0.25,8,5.890610541959229,4.285821181114629,56.92989437116069
0.2,0.4,0.45,0.9,0.25,0.04,0.5,9,6.091063719011558,4.114140736093225,56.91825629172273
0.2,0.4,0.45,0.9,0.0,0.17,0.1,6,7.374295121507646,3.9493501561338933,55.58473503055521
0.2,0.4,0.45,0.9,0.0,0.17,0.25,7,7.766619767669614,3.5998025325279266,55.561587726410785
0.2,0.4,0.45,0.9,0.0,0.17,0.5,8,7.99968507068507,3.3841073001357698,55.54787096210592
0.2,0.4,0.45,0.9,0.0,0.08,0.1,7,7.103274123078385,4.575737889137472,55.60076774693531
0.2,0.4,0.45,0.9,0.0,0.08,0.25,8,7.495263626467663,4.222983414471409,55.577590123075126
0.2,0.4,0.45,0.9,0.0,0.08,0.5,9,7.74378405077516,3.9836841758269617,55.56293306105694
0.2,0.4,0.45,0.9,0.0,0.04,0.1,8,6.771622166086377,5.20787043210087,55.62043457461196
0.2,0.4,0.45,0.9,0.0,0.04,0.25,9,7.121543676902742,4.9141173565099265,55.59968588742434
0.2,0.4,0.45,0.9,0.0,0.04,0.5,10,7.349436356152372,4.704116921118454,55.58620414808747
0.2,0.4,0.8,0.5,0.5,0.17,0.1,3,5.393854552721211,3.297106513232004,59.22765029085502
0.2,0.4,0.8,0.5,0.5,0.17,0.25,4,5.591370958041453,3.1413173470235756,59.216743247622425
0.2,0.4,0.8,0.5,0.5,0.17,0.5,5,5.715118660262153,3.042320287660961,59.209918689271746
0.2,0.4,0.8,0.5,0.5,0.08,0.1,4,5.280429264755115,3.5753888711699418,59.2339216648371
0.2,0.4,0.8,0.5,0.5,0.08,0.25,5,5.510830589084503,3.3966856506619694,59.22118864984508
0.2,0.4,0.8,0.5,0.5,0.08,0.5,6,5.662992630345909,3.274610956818423,59.21279255102032
0.2,0.4,0.8,0.5,0.5,0.04,0.1,5,5.1626525972424675,3.847960144794798,59.240439761883444
0.2,0.4,0.8,0.5,0.5,0.04,0.25,6,5.400009367847902,3.6777212307272835,59.227310151757315
0.2,0.4,0.8,0.5,0.5,0.04,0.5,7,5.563123836085859,3.5544864040657758,59.218302008282386
0.2,0.4,0.8,0.5,0.25,0.17,0.1,4,6.184293395066054,3.4548180524894807,58.49075174881643
0.2,0.4,0.8,0.5,0.25,0.17,0.25,5,6.436026918220472,3.250002767343009,58.476707879806696
0.2,0.4,0.8,0.5,0.25,0.17,0.5,6,6.591498615113012,3.1209087812487,58.46804854148993
0.2,0.4,0.8,0.5,0.25,0.08,0.1,5,6.0379594361018585,3.817009521498534,58.498928641825685
0.2,0.4,0.8,0.5,0.25,0.08,0.25,6,6.317096590944926,3.5914603668706317,58.4833392880875
0.2,0.4,0.8,0.5,0.25,0.08,0.5,7,6.499764082157045,3.437139464467884,58.473156587766205
0.2,0.4,0.8,0.5,0.25,0.04,0.1,6,5.873858899859652,4.17836092864059,58.508109813954114
0.2,0.4,0.8,0.5,0.25,0.04,0.25,7,6.148210353534478,3.9731500622888785,58.49276711024416
0.2,0.4,0.8,0.5,0.25,0.04,0.5,8,6.333463408686857,3.8249653419230376,58.48242631734124
0.2,0.4,0.8,0.5,0.0,0.17,0.1,5,6.975216724459488,3.625342241162978,57.75118052655455
0.2,0.4,0.8,0.5,0.0,0.17,0.25,6,7.280617006005863,3.36942811202168,57.73397087634198
0.2,0.4,0.8,0.5,0.0,0.17,0.5,7,7.466803364431085,3.2091961597962113,57.7234996582227
0.2,0.4,0.8,0.5,0.0,0.08,0.1,6,6.789675917507831,4.076840785492317,57.761656535334794
0.2,0.4,0.8,0.5,0.0,0.08,0.25,7,7.113696757868149,3.8052011881173695,57.74337180912323
0.2,0.4,0.8,0.5,0.0,0.08,0.5,8,7.323537397333335,3.619508709625358,57.73155563037539
0.2,0.4,0.8,0.5,0.0,0.04,0.1,7,6.572222367005853,4.530061201116619,57.773954277672644
0.2,0.4,0.8,0.5,0.0,0.04,0.25,8,6.877635297808293,4.29256943933397,57.75668822775407
0.2,0.4,0.8,0.5,0.0,0.04,0.5,9,7.080672104417851,4.121661285091425,57.74523324231395
0.2,0.4,0.8,0.75,0.5,0.17,0.1,4,5.686715199432735,3.3212973266745647,58.97562254985258
0.2,0.4,0.8,0.75,0.5,0.17,0.25,5,5.894906294787883,3.156326163138506,58.964087503248976
0.2,0.4,0.8,0.75,0.5,0.17,0.5,6,6.023828686569921,3.0525431454161596,58.95695416447689
0.2,0.4,0.8,0.75,0.5,0.08,0.1,5,5.5669232850539485,3.617384859545942,58.98226857726945
0.2,0.4,0.8,0.75,0.5,0.08,0.25,6,5.808325464303299,3.4286293797314635,58.96888224213465
0.2,0.4,0.8,0.75,0.5,0.08,0.5,7,5.966612755941525,3.300170334072833,58.96011903167242
0.2,0.4,0.8,0.75,0.5,0.04,0.1,6,5.43787602038166,3.9125842464093306,58.989435325923466
0.2,0.4,0.8,0.75,0.5,0.04,0.25,7,5.684603150339229,3.7341503822523525,58.97573966991379
0.2,0.4,0.8,0.75,0.5,0.04,0.5,8,5.852922754554624,3.6051466208282217,58.96641207976607
0.2,0.4,0.8,0.75,0.25,0.17,0.1,5,6.87378119801525,3.5671245339772937,57.86782889709081
0.2,0.4,0.8,0.75,0.25,0.17,0.25,6,7.162900991484777,3.3271155696506467,57.85156519230155
0.2,0.4,0.8,0.75,0.25,0.17,0.5,7,7.338939489581731,3.1772746638310987,57.84168100299677
0.2,0.4,0.8,0.75,0.25,0.08,0.1,6,6.699226532973057,3.993864813063968,57.877666295973405
0.2,0.4,0.8,0.75,0.25,0.08,0.25,7,7.010937177802257,3.735156363440488,57.8601088378874
0.2,0.4,0.8,0.75,0.25,0.08,0.5,8,7.212840589723779,3.558604813555234,57.84875977628276
0.2,0.4,0.8,0.75,0.25,0.04,0.1,7,6.494286681026407,4.425472592097505,57.889233737338486
0.2,0.4,0.8,0.75,0.25,0.04,0.25,8,6.791974782073473,4.196267715694349,57.87243755533862
0.2,0.4,0.8,0.75,0.25,0.04,0.5,9,6.990468102398584,4.031083986589853,57.861260436234254
0.2,0.4,0.8,0.75,0.0,0.17,0.1,6,8.061287940002138,3.8422208503505715,56.75410035569585
0.2,0.4,0.8,0.75,0.0,0.17,0.25,7,8.430047420650189,3.5229082360118213,56.733048728489756
0.2,0.4,0.8,0.75,0.0,0.17,0.5,8,8.650950843032312,3.324957369294599,56.72046723577776
0.2,0.4,0.8,0.75,0.0,0.08,0.1,7,7.818133511359848,4.41019433850712,56.768015193072095
0.2,0.4,0.8,0.75,0.0,0.08,0.25,8,8.19293910715837,4.083155756570346,56.74657763695974
0.2,0.4,0.8,0.75,0.0,0.08,0.5,9,8.432138529619593,3.8606906900581084,56.73292952700181
0.2,0.4,0.8,0.75,0.0,0.04,0.1,8,7.5234397511099615,4.9829628018514205,56.78491553761924
0.2,0.4,0.8,0.75,0.0,0.04,0.25,9,7.862914751227468,4.70711176050815,56.76545050739378
0.2,0.4,0.8,0.75,0.0,0.04,0.5,10,8.08524479109083,4.509445298976979,56.752730845624754
0.2,0.4,0.8,0.9,0.5,0.17,0.1,5,5.862654538686196,3.336130718950122,58.82424088042754
0.2,0.4,0.8,0.9,0.5,0.17,0.25,6,6.077237567866711,3.165593895933734,58.81232793372428
0.2,0.4,0.8,0.9,0.5,0.17,0.5,7,6.2092825704835874,3.058883484845679,58.80500749009073
0.2,0.4,0.8,0.9,0.5,0.08,0.1,6,5.738745153953184,3.6431679814543925,58.83112935332889
0.2,0.4,0.8,0.9,0.5,0.08,0.25,7,5.986637487063873,3.448357940911401,58.81735523154942
0.2,0.4,0.8,0.9,0.5,0.08,0.5,8,6.148568348478434,3.316018288339135,58.808372456787254
0.2,0.4,0.8,0.9,0.5,0.04,0.1,7,5.602509412995538,3.952194598075154,58.83871107353035
0.2,0.4,0.8,0.9,0.5,0.04,0.25,8,5.854641993734266,3.7688519074937137,58.824686111393774
0.2,0.4,0.8,0.9,0.5,0.04,0.5,9,6.025995509882276,3.6363585838683212,58.81517084624872
0.2,0.4,0.8,0.9,0.25,0.17,0.1,6,7.288030409190194,3.637896118404465,57.49314080592569
0.2,0.4,0.8,0.9,0.25,0.17,0.25,7,7.599430556592357,3.37628355292628,57.47553771526663
0.2,0.4,0.8,0.9,0.25,0.17,0.5,8,7.787688758424061,3.2136703070103954,57.464916864561964
0.2,0.4,0.8,0.9,0.25,0.08,0.1,7,7.094550909857311,4.1049601339324635,57.50410004894497
0.2,0.4,0.8,0.9,0.25,0.08,0.25,8,7.425045026879906,3.826411925934947,57.48539013973167
0.2,0.4,0.8,0.9,0.25,0.08,0.5,9,7.637910263818792,3.6366222356613096,57.47336553419879
0.2,0.4,0.8,0.9,0.25,0.04,0.1,8,6.862958680673148,4.579626830881194,57.51724044487555
0.2,0.4,0.8,0.9,0.25,0.04,0.25,9,7.173696315887779,4.336273128706343,57.49961497282941
0.2,0.4,0.8,0.9,0.25,0.04,0.5,10,7.379607336143668,4.161096379221221,57.4879595272165
0.2,0.4,0.8,0.9,0.0,0.17,0.1,7,8.713439900061815,3.982162146875206,56.153565086504486
0.2,0.4,0.8,0.9,0.0,0.17,0.25,8,9.119868161081811,3.6236126196389358,56.13018521494221
0.2,0.4,0.8,0.9,0.0,0.17,0.5,9,9.36110058431825,3.402423487305508,56.116343544518976
0.2,0.4,0.8,0.9,0.0,0.08,0.1,8,8.430819585721094,4.6231981305677525,56.16986708179421
0.2,0.4,0.8,0.9,0.0,0.08,0.25,9,8.834679079597496,4.263159456484586,56.14658294702226
0.2,0.4,0.8,0.9,0.0,0.08,0.5,10,9.09045584002859,4.019079490466901,56.13187465738441
0.2,0.4,0.8,0.9,0.0,0.04,0.1,9,8.085437246720284,5.268788304540646,56.18983881533328
0.2,0.4,0.8,0.9,0.0,0.04,0.25,10,8.444428426172657,4.97008068421804,56.1690812677787
0.2,0.4,0.8,0.9,0.0,0.04,0.5,11,8.677950051769145,4.75679202849281,56.1556102023892
0.2,0.6,0.3,0.5,0.5,0.17,0.1,2,4.723645869071458,3.3341657950294423,58.23808158793646
0.2,0.6,0.3,0.5,0.5,0.17,0.25,3,4.940596784316131,3.1582249046781654,58.22573309754805
0.2,0.6,0.3,0.5,0.5,0.17,0.5,4,5.070951039616944,3.050655349816756,58.21832406682257
0.2,0.6,0.3,0.5,0.5,0.08,0.1,3,4.593623842860617,3.654584507580752,58.24549274098938
0.2,0.6,0.3,0.5,0.5,0.08,0.25,4,4.843305563349998,3.4536546515780198,58.231268045547594
0.2,0.6,0.3,0.5,0.5,0.08,0.5,5,5.00490038379422,3.3181993479771,58.22207724619866
0.2,0.6,0.3,0.5,0.5,0.04,0.1,4,4.44901743589996,3.980361664107594,58.2537444731287
0.2,0.6,0.3,0.5,0.5,0.04,0.25,5,4.701023884350253,3.792575963093793,58.239370456294395
0.2,0.6,0.3,0.5,0.5,0.04,0.5,6,4.8717208064122275,3.657192583273547,58.22965103265827
0.2,0.6,0.3,0.5,0.25,0.17,0.1,3,5.8654271702129,3.5947174135690165,57.13000142888058
0.2,0.6,0.3,0.5,0.25,0.17,0.25,4,6.166880928495222,3.337250109333851,57.11258365735501
0.2,0.6,0.3,0.5,0.25,0.17,0.5,5,6.34566956509186,3.1802655791143426,57.10227340088538
0.2,0.6,0.3,0.5,0.25,0.08,0.1,4,5.673716738016643,4.057883676332806,57.141100440909796
0.2,0.6,0.3,0.5,0.25,0.08,0.25,5,5.995365517193885,3.7817662476755887,57.12248848273029
0.2,0.6,0.3,0.5,0.25,0.08,0.5,6,6.201601210473084,3.5944669829211184,57.11058026889678
0.2,0.6,0.3,0.5,0.25,0.04,0.1,5,5.446220673257041,4.530398016797673,57.154293664632625
0.2,0.6,0.3,0.5,0.25,0.04,0.25,6,5.748846942395569,4.289101920752683,57.13674874767768
0.2,0.6,0.3,0.5,0.25,0.04,0.5,7,5.949727201459565,4.115216114635732,57.125126358982236
0.2,0.6,0.3,0.5,0.0,0.17,0.1,4,7.005232894841806,3.8868993756652106,56.01624397805003
